,name,bar_code,eco_score,brand,categories,traceability_code,sales_countries,ingredients_list,allergens,ingredients_analysis,nova_score,fats_lipids_quantity,fats_lipids_comment,saturated_acids_quantity,saturated_acids_comment,sugar_quantity,sugar_comment,salt_quantity,salt_comment,nutriment_energy-kj_tr,nutriment_energy-kj_tr_diff,nutriment_energy-kcal_tr,nutriment_energy-kcal_tr_diff,nutriment_energy_tr,nutriment_energy_tr_diff,nutriment_fat_tr,nutriment_fat_tr_diff,nutriment_saturated-fat_tr,nutriment_saturated-fat_tr_diff,nutriment_carbohydrates_tr,nutriment_carbohydrates_tr_diff,nutriment_sugars_tr,nutriment_sugars_tr_diff,nutriment_proteins_tr,nutriment_proteins_tr_diff,nutriment_salt_tr,nutriment_salt_tr_diff,nutriment_sodium_tr,nutriment_sodium_tr_diff,nutriment_nutrition-score-fr_tr,nutriment_nutrition-score-fr_tr_diff,nutriment_nutriscore_tr,nutriment_nutriscore_tr_diff,Agriculture,Transformation,Conditionnement,Transport,Distribution,Consommation,Score_ACV,generic_name,packaging,labels,ingredients_origins,manufacturing,quantity,markets,additives,link,palm_ingredients
1439,Loeul & piriot - Lapin de France,2221074061867,,['Lapin de France'],,,['France'],[],,[],,,,,,,,,,?,,113,,473 kj(113 kcal),,3,,"0,9",,"0,5",,"0,1",,21,,"0,14",,"0,056",,,,,,,,,,,,,,,,,,,,,,
1440,Spaghetti de. Campo - 500g,2221122201191,,,,,['France'],[],,[],,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,500 g,,,,
1441,Dardenne chocolat blanc à l'agave,2221523312533,,,,,['France'],[],,[],,,,,,,,,,?,,648,,2711 kj(648 kcal),,53,,33,,37,,34,,"6,9",,"0,11",,"0,044",,,,,,,,,,,,,,,,,,,,,,
1442,Plancha de Boeuf saveur Barbecue,2221612041856,,,,,['France'],[],,[],,,,,,,,,,?,,122,,510 kj(122 kcal),,"2,9",,"0,8",,"2,9",,"2,1",,21,,"0,48",,"0,192",,,,,,,,,,,,,,,,,,,,,,
1443,Ribs d'agneau miel et romarin - Bigard,2221613036271,,['Bigard'],"['Ribs', ""Ribs d'agneau""]",,['France'],[],,[],,24 g,en quantité élevée,11 g,en quantité élevée,2.4 g,en faible quantité,1.21 g,en quantité modérée,?,,299,,1251 kj(299 kcal),,24,,11,,"2,4",,"2,4",,18,,"1,21",,"0,484",,18,,D,,,,,,,,,,,,,,,,,,
1444,Magrets marines cepes - LA BARQUETTE,2221768116897,,['LA BARQUETTE'],,"['FR 56.109.001 CE', 'Lauzach (Morbihan, France)']",['France'],"['magret de canard ', '89%', ' marinade aux cèpes ', ' eau', 'acidifiant E325 sel th0es déshyd atés ', '6 8%', '* arôfrnes', 'dextrose', 'sucre =moule de ri: épices plantes aromatiques', ' C', ' pourcentnçô exprimé sur la marinade France Canard A conserver entre 0 et 42C', ' A savourer cuit è coeur']",,"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,521,,2180 kj(521 kcal),,27,,"8,6",,"2,4",,"1,3",,17,,"1,4",,"0,56",,,,,,,,,,,,,,,,,,,,['E325 - Lactate de sodium'],,
1445,Roulade thym de Provence - Bigard,2222059021388,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,242,,1013 kj(242 kcal),,"19,9",,"8,2",,"0,4",,"0,4",,"15,3",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,
1446,Roulades thym de provence - Bigard,2222059024990,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,242,,1013 kj(242 kcal),,"19,9",,"8,2",,"0,4",,"0,4",,"15,3",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,
1447,Roulades thym de Provence - Bigard,2222059034777,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,242,,1013 kj(242 kcal),,"19,9",,"8,2",,"0,4",,"0,4",,"15,3",,"1,3",,"0,52",,,,,,,,,,,,,,,,,,,,,,
1448,Saveur grill porc moutarde a l'ancienne - Bigard,2222162021190,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,267,,1117 kj(267 kcal),,"21,9",,"8,5",,"2,3",,"2,3",,"15,1",,"1,26",,"0,504",,,,,,,,,,,,,,,,,,,,,,
1449,Saveur grill Porc moutarde à l'ancienne - Bigard,2222162025457,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,267,,1117 kj(267 kcal),,"21,9",,"8,5",,"2,3",,"2,3",,"15,1",,"1,26",,"0,504",,,,,,,,,,,,,,,,,,,,,,
1450,Porc moutarde à l ancienne - Bigard,2222162025587,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,267,,1117 kj(267 kcal),,"21,9",,"8,5",,"2,3",,"2,3",,"15,1",,"1,26",,"0,504",,,,,,,,,,,,,,,,,,,,,,
1451,Castoldi - ?,2222300079847,,['?'],,,['France'],[],,[],,,,,,,,,,?,,145,,607 kj(145 kcal),,"3,9",,"1,3",,0,,0,,28,,"6,1",,"2,44",,,,,,,,,,,,,,,,,,,,,,
1452,Noir tanzanie - Casino,2222420102012,,['Casino'],,,['France'],"['Pâte de cacao de Tanzanie 68% - sucre - beurre de cacao grillées 10% • arôme naturel de vanille', ' Cacao : 85% min Traces de gluten', 'de lait', ""d'œufs"", 'de soja et de frui Les informations en gras sont destinées aux personnes INFORMATIONS NUTRITIC']",,[],4,,,,,,,,,?,,602,,2519 kj(602 kcal),,50,,28,,18,,13,,12,,"0,03",,"0,012",,,,,,,,,,,,,,,,,,,['Casino'],,,
1453,Baguette - ?,2222421471209,,['?'],,,['France'],[],,[],,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,2222441022702,2222441022702,,['?'],,"['FR 80.318.001 CE', 'Flixecourt (Somme, France)']",['France'],[],,[],,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,Coeurs de palmiers - Casino,2222458026014,C,['Casino'],"['Aliments et boissons à base de végétaux', ""Aliments d'origine végétale"", 'Frais', 'Aliments à base de plantes frais', 'Cœurs de palmier']",,['France'],[],,[],,0 g,en faible quantité,0 g,en faible quantité,0 g,en faible quantité,0.77 g,en quantité modérée,?,,20,-31%,84 kj(20 kcal),-31%,0,-100%,0,-100%,"2,7",-11%,0,-100%,"1,5",-35%,"0,77",+2%,"0,308",+2%,3,+221%,C,+221%,64.1%,17.1%,7.8%,4.1%,4.6%,2.3%,59,,,,,,,['Casino'],,,
1456,L'offre du boucher Porc - Bigard,2222548022308,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,Lomo - Bigard,2222585053662,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,128,,536 kj(128 kcal),,"4,1",,"1,6",,"0,5",,"0,3",,"22,1",,"0,9",,"0,36",,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,,,,
1458,Ribs aux herbes de provence - Bigard,2222588038116,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,216,,904 kj(216 kcal),,16,,"6,5",,"0,5",,"0,5",,18,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1459,Ribs saveur barbecue - Bigard,2222590032089,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1460,Rond saveur barbecue - Bigard,2222590035035,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1461,Ribs saveur barbecue - Bigard,2222590035295,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,"['Viande Française', 'Viande Porcine Française']",,,,,,,
1462,Ribs barbecue - Bigard,2222590039620,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1463,Ribs saveur barbecue - Bigard,2222590040732,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1464,Ribs - Bigard,2222590044150,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1465,Ribs saveurs barbecue - Bigard,2222590046055,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,213,,891 kj(213 kcal),,13,,"5,2",,2,,2,,22,,"0,79",,"0,316",,,,,,,,,,,,,,,,,,,,,,
1466,Carré de porc en salaison - Bigard,2222591033658,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,135,,565 kj(135 kcal),,"4,8",,"1,9",,0,,0,,"22,4",,"0,97",,"0,388",,,,,,,,,,,,,,,,,,,,,,
1467,Filet de porc - Bigard,2222600030500,,['Bigard'],,,['France'],"['Viande de porc 73%', 'eau', 'amidon et fécule pomme de terre', 'arômes naturels', 'sel', 'extrait de vin blanc', 'dextrose', 'huile de tournesol', 'plantes aromatiques 0,15% ', 'basilic', 'estragon', 'ciboulette', 'persil', 'extrait de bœuf', 'échalote', ""huile d'olive vierge extra"", 'sel', 'ail', 'poivre', ' Fabriqué dans un atelier qui utilise gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri', 'moutarde', 'graines de sésames', 'sulfites', 'mollusques', ' Viande porcine origine France', ' Valeurs nu']",,"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1468,Filet. De porc - Bigard - 0.466g,2222600030579,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,?,,,,?,,,,?,,,,?,,,,,,,,,,,,,,,,,,,,,,0.466 g,,,,
1469,Filet de porc et son jus - Bigard,2222600033136,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1470,Filet de porc la rôtisserie - Bigard,2222600033587,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,0,,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1471,Filet de porc moelleux et son jus aux fines herbes - Bigard,2222600035758,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1472,Filet de porc moelleux - Bigard,2222600036274,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1473,Filet de porc - Bigard,2222600036342,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1474,Filet de porc moelleux - Bigard,2222600036670,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1475,Filet de porc - Bigard,2222600037134,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1476,Filet de porc - Bigard,2222600038773,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1477,Filet de porc moelleux - Bigard,2222600038902,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1478,Filet de porc moelleux - Bigard,2222600040738,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1479,Filet de porc moelleux et son jus aux fines herbes - BIGARD,2222600041131,,['BIGARD'],,,['France'],"['Viande de porc 73%', 'eau', 'amidon etfécule pomme de terre', 'arômes natu rels', 'sel', 'extrait de vin blanc', 'dextrose', 'huile de tournesol', 'plantes aromatiques 0,15% / ', 'basilic', 'estragon', 'ciboulette', 'persil', ' extrait de bœuf', 'échalote', ""huile d'olive vierge extra"", 'sel', 'ail', 'poivre', ' Fabriqué dans un atelier qui utilise gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri', 'moutarde', 'graines de sésames', 'sulfites', 'mollusques', ' Viande porcine origine France']",,"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1480,Filet de porc moelleux - Bigard,2222600043883,,['Bigard'],,,['France'],"['Viande de porc 73%', 'eau', 'amidon et fécule pomme de terre', 'arômes naturels', 'self extrait de vin blanc', 'dextrose', 'huile de tournesol', 'plantes aromatiques 0,15% ', 'basilic', 'estragon', 'ciboulette', 'persil', 'extrait de bœuf', 'échalote', 'huile dfolive vierge extra', 'sel', 'ail', 'poivre', ' Fabriqué dans un atelier qui utilise gluten', 'crustacés', 'œuf', 'poissons', 'sojarlaitt fruits à coques', 'céleri', 'moutarde', 'graines de sésames', 'sulfites', 'mollusques', ' Viande porcine origine France']",,"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,533,,2230 kj(533 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1481,Filet de porc - Bigard,2222600046440,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,2",,"0,48",,,,,,,,,,,,,,,,,,,,,,
1482,Filet de porc - Bigard,2222600057071,,"['Bigard', 'Jj']",,,['France'],"['sil', 'extrait de bœuf', 'échalote', 'huile vierge extra', 'sel', 'ail', 'poivre', ' ive abriqué dans un atelier qui utilise gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céieriF moutarde', 'graines de sésames sulfites', 'mollusques', ' Viande porcine origine France']",,"['Non végétalien', 'Non végétarien']",,,,,,,,,,?,,126,,527 kj(126 kcal),,3,,"0,9",,"0,8",,"0,7",,24,,"1,21",,"0,484",,,,,,,,,,,,,,,,,,,,,,
1483,Paleron de boeuf fondant - Bigard,2222602039365,,['Bigard'],,,['France'],"['Viande debœuf67J/o', 'eau', 'vin rouge 2,5% ', 'SULFITE', '/arnidon et fécule de pomme de terre', 'extrait de bœuf', 'carottes', 'champignons oignons', 'lardons fumés cuits ', 'poitrine de porc', 'eau', 'sel', 'sirop de glucose', 'bouillon de légumes', ""extrait d'épices"", 'antiozydant : extrait de romarin', 'ferments lactiques', 'sel', 'dextrose', 'huile de tournesol', 'ail', 'épices', 'Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poir:uons', 'soja', 'lait', 'fruits à coques', 'céleri', 'rr', 'outarde', 'graines de sésames', 'mollusques', ' Viande bovine origine France']","['Lait', 'Anhydride sulfureux et sulfites']","['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,"['Viande Française', 'Viande-bovine-francaise']",,,,,['E392 - Extrait de romarin'],,
1484,Paleron de boeuf fondant et son jus a la vigneronne - Bigard,2222602041061,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,
1485,Paleron de boeuf fondant et jus à la vigneronne - Bigard,2222602043102,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,
1486,Paleron boeuf - Bigard,2222602043164,,['Bigard'],,"['FR 29.233.001 CE', 'Quimperlé (Finistère, France)']",['France'],"['Viande de bcxu*taf rouge 2,5% ', 'SULFITE', 'amidon de ponnme de terre', 'extrait cle b calottes', 'champignons', 'oignons', 'lardons fumés cuits ', 'poitrine de eau', 'sel', 'sirop de glucose', 'bouillon de légumes', ""extrait d'épices"", ""antioxydant : extrait de romarin i' ferments lactiques"", 'sel', 'dextrose', 'huile de tournesol', 'ail', 'épices', ' Fabriqué dans un 1 atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri moutarde', 'graines de sésames', 'mollusques', ' Viande bovine origine France']",['Anhydride sulfureux et sulfites'],"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,,,,,,['E392 - Extrait de romarin'],,
1487,Paleron de boeuf - Bigard,2222602043560,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,,,,,,,,
1488,Paleron de bœuf fondant - Bigard,2222602044932,,['Bigard'],,,['France'],"['Viande de bœuf 69%', 'eau', 'vin rouge 2,5% ', 'SULFITE', 'amidon et fécule de pomme de terre', 'extrait de bœuf', 'carottes', 'champignons', 'oignons', 'lardons fumés cuits ', 'poitrine de porc', 'eau', 'sel', 'sirop de glucose', 'bouillon de légumes', ""extrait d'épices"", 'antioxydant : extrait de romarin', 'ferments lactiques', 'sel', 'dextrose', 'huile de tournesol', 'ail', 'épices', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri/ moutarde', 'graines de sésames', 'mollusques', ' Viande bovine origine France']","['Lait', 'Anhydride sulfureux et sulfites']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,164,,686 kj(164 kcal),,8,,"3,4",,2,,"0,7",,21,,1,,"0,4",,,,,,,,,,,,,,,,,,,,['E392 - Extrait de romarin'],,
1489,"La Rôtisserie du Boucher Paleron de Bœuf Fondant et son Jus à la Vigneronne - Bigard - 0,523kg",2222602045793,,['Bigard'],"['Viandes', 'Bœuf']","['FR 29.233.001 CE', 'Quimperlé (Finistère, France)']",['France'],"['Viande de bœuf 71,3%', 'eau', 'vin rouge 2,2% ', 'sulfites', 'amidon et fécule de pomme de terre', 'extrait de bœuf', 'carottes', 'champignons', 'oignons', 'lardons fumés cuits ', 'poitrine de porc', 'eau', 'sel', 'sirop de glucose', 'bouillon de légumes', ""extrait d'épices"", 'antioxydant : extrait de romarin', 'ferments lactiques', 'sel', 'dextrose', 'huile de tournesol', 'ail', 'épices']","['Lait', 'Anhydride sulfureux et sulfites']","['Sans huile de palme', 'Non végétalien', 'Non végétarien']",4,8 g,en quantité modérée,3.4 g,en quantité modérée,0.7 g,en faible quantité,1.01 g,en quantité modérée,679,-12%,?,,679 kj(162 kcal),-10%,8,-18%,"3,4",-14%,2,+89%,"0,7",+61%,"20,5",+2%,"1,01",-9%,"0,404",-9%,4,-24%,C,-24%,,,,,,,,Paleron de bœuf cuit,"['Carton', 'Plastique', 'Sous-vide']","['Viande-francaise', 'Viande-bovine-francaise']",['France'],['France'],"0,523 kg",,['E392 - Extrait de romarin'],,
1490,Travers de boeuf  fondant et son jus d'echalotes et romarin - Bigard,2222603024735,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,3",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1491,Travers de boeuf - Bigard,2222603029266,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1492,Travers de boeuf fondant - Bigard,2222603030378,,['Bigard'],,,['France'],"['Viande de bœuf 69%', 'eau', 'amidon et fécule de pomme de terre', 'vin blanc ', 'SULFITE', ' dextrose', 'échalotes 1 extrait de bœuf', 'sel', 'romarin 0,04%', 'huile de tournesol', 'épices', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri', 'moutarde', 'graines de sésames', 'mollusques', ' Viande bovine origine France']",['Anhydride sulfureux et sulfites'],"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1493,Travers de boeuf - Bigard,2222603030903,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1494,Travers de boeuf fondant - Bigard,2222603031221,,['Bigard'],,"['FR 29.233.001 CE', 'Quimperlé (Finistère, France)']",['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1495,Travers de boeuf - Bigard,2222603032730,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1496,Travers de Bœuf  fondant - Bigard,2222603034703,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1497,Travers de boeuf - Bigard,2222603035885,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1498,Travers de boeuf - Bigard,2222603039555,,['Bigard'],,,['France'],"['Viande de bœuf 69%', 'eau', 'amidon et fécule de pomme de terre', 'vin blanc ', 'SULFITE', ' dextrose', 'échalotes 1 0%', 'extrait de bœuf', 'sel', 'romarin 0,04%', 'huile de tournesol', 'épices', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons', 'soja', 'lait', 'fruits à coques', 'céleri', 'moutarde', 'graines de sésames', 'mollusques', ' Viande bovine origine France']",['Anhydride sulfureux et sulfites'],"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1499,Travers de bœuf fondant et son jus d'échalotes & romarin - Bigard,2222603044016,,['Bigard'],,,['France'],"['Viande de bœuf 69%', 'eau', 'amidon et fécule de pomme de terre', 'vin blanc ', 'SULE_ITE', ' dextrose', 'échalotes 1 0%', 'extrait de bœuf', 'sel', 'romarin 0,04%', 'huile de tournesol', 'épices', ' Fabriqué dans un ìtelier qui utilise : gluten', 'crustacés', 'œuf', '0issons', 'soja', 'lait', 'fruits à coques', 'céleri', 'noutarde', 'graines de sésames', 'mollusques fiande bovineoriaine France']",,"['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,183,,766 kj(183 kcal),,10,,"5,3",,"3,2",,"0,6",,20,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1500,Jarret de porc - Bigard,2222604021979,,['Bigard'],,,['France'],[],,[],,,,,,,,,,?,,161,,674 kj(161 kcal),,"7,4",,"2,6",,"1,7",,"0,5",,22,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
1501,Jarret de Porc - Bigard,2222604026172,,['Bigard'],"['Viandes', 'Porc']",,['France'],"['viande porcine 73%', 'eau', 'vin blanc ', 'SULFITES', 'vinaigre de vin rouge ', 'SULFITES', 'amidon et fécule de pomme de terre', 'échalote 0', '9%', 'extrait de bœuf', 'MOUTARDE de Dijon 0,3% ', 'eau', 'graine de MOUTARDE', ""vinaigre d'alcool"", 'sel', 'dextrose', 'huile de tournesol', 'sel', 'ail', 'épices', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'oeuf', 'poissons', 'soja', 'lait', 'fruits à ', 'es', 'céleri', 'graines de sésames', 'sulfites ', 'mollusques', ' Viande porcine origine France']","['Moutarde', 'Anhydride sulfureux et sulfites']","['Non végétalien', 'Non végétarien']",4,7.4 g,en quantité modérée,2.6 g,en quantité modérée,0.5 g,en faible quantité,1.1 g,en quantité modérée,?,,161,-16%,674 kj(161 kcal),-15%,"7,4",-34%,"2,6",-40%,"1,7",+91%,"0,5",-19%,22,+11%,"1,1",-42%,"0,44",-42%,3,-73%,C,-73%,,,,,,,,,,['Entrepreneurs + Engagés'],,,,,,,
1502,Jarret de porc désossé - Bigard,2222604034245,,['Bigard'],,,['France'],"['viande porcine 73%', 'eau,vin blanc ', 'SULFITES', 'vinaigre de vin rouge ', 'SULFITES', 'amidon et fécule de pomme de terre', 'échalote 0', '9%', 'extrait de bœuf', 'MOUTARDE de Dijon 0,3% ', 'eau', ""graine de MOUTARDE vinaigre d'alcool"", 'sel', 'dextrose', 'huile de tournesol', 'sel', 'ail', 'épices', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons soja', 'ait', 'fruits à coques', 'céleri', 'graines de sésames', 'sulfites', 'mollusques', ' Viande porcine origine France,']","['Moutarde', 'Anhydride sulfureux et sulfites']","['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,161,,674 kj(161 kcal),,"7,4",,"2,6",,"1,7",,"0,5",,22,,"1,11",,"0,444",,,,,,,,,,,,,,,,,,,,,,
1503,Jarret de porc désossé - Bigard,2222604037130,,['Bigard'],,,['France'],"['viande porcine 73%', 'eau', 'vin blanc ', 'SULFITES', 'vinaigre de vin rouge ', 'SULEJTES', 'amidon et fécule de pomme de tette', 'échalote 0', '9%', 'extrait de bœuf', 'MOUTARDE de Dijon 0', '3% ', 'eau', ""graine de MOUTARDE vinaigre d'alcool"", 'sel', 'dextrose', 'huile de tournesol', 'sel', 'ail', 'épices ', ' Fabriqué dans un atelier qui utilise : gluten', 'crustacés', 'œuf', 'poissons', 'tait', 'fruits à coques céleri', 'graines de sulfites', 'mollusques', ' Viande porcine origine France']","['Moutarde', 'Anhydride sulfureux et sulfites']","['Non végétalien', 'Non végétarien']",4,,,,,,,,,?,,161,,674 kj(161 kcal),,"7,4",,"2,6",,"1,7",,"0,5",,22,,"1,1",,"0,44",,,,,,,,,,,,,,,,,,,,,,
